"Species","Caught","Sold","Value","PricePerLb","Year","InflAdj","AdjValue","AdjPricePerLb"
"Rainbowrunner",4530,4172,7889,1.89,2004,1.28,10097.92,2.4192
"Rainbowrunner",5465,4265,6725,1.58,2005,1.24,8339,1.9592
"Rainbowrunner",1996,1787,3665,2.05,2006,1.2,4398,2.46
"Rainbowrunner",1632,986,2063,2.09,2007,1.16,2393.08,2.4244
"Rainbowrunner",4539,2799,5557,1.99,2008,1.12,6223.84,2.2288
"Rainbowrunner",3367,2383,4458,1.87,2009,1.13,5037.54,2.1131
"Rainbowrunner",4168,2331,4484,1.92,2010,1.11,4977.24,2.1312
"Rainbowrunner",4172,2537,4085,1.61,2011,1.07,4370.95,1.7227
"Rainbowrunner",4099,2726,5205,1.91,2012,1.05,5465.25,2.0055
"Rainbowrunner",3495,2604,6861,2.63,2013,1.04,7135.44,2.7352
"Rainbowrunner",5406,4586,8610,1.88,2014,1.02,8782.2,1.9176
"Rainbowrunner",4232,3164,7769,2.46,2015,1,7769,2.46
"Rays",288,288,43,0.15,1948,9.83,422.69,1.4745
"Rays",342,342,21,0.06,1949,9.96,209.16,0.5976
"Rays",-99999,-99999,-99999,-99999,1950,9.83,-99999,-99999
"Rays",36,36,3,0.1,1951,9.12,27.36,0.912
"Rays",44,44,2,0.06,1952,8.94,17.88,0.5364
"Rays",-99999,-99999,-99999,-99999,1953,8.88,-99999,-99999
"Rays",-99999,-99999,-99999,-99999,1954,8.98,-99999,-99999
"Rays",-99999,-99999,-99999,-99999,1955,9.01,-99999,-99999
"Rays",197,197,28,0.14,1956,8.88,248.64,1.2432
"Rays",667,667,44,0.07,1957,8.59,377.96,0.6013
"Rays",86,86,3,0.04,1958,8.35,25.05,0.334
"Rays",80,80,7,0.09,1959,8.3,58.1,0.747
"Rays",100,100,4,0.05,1960,8.16,32.64,0.408
"Rays",65,65,7,0.12,1961,8.07,56.49,0.9684
"Rays",-99999,-99999,-99999,-99999,1962,7.99,-99999,-99999
"Rays",211,160,8,0.05,1963,7.89,63.12,0.3945
"Rays",28,28,1,0.04,1964,7.79,7.79,0.3116
"Rays",-99999,-99999,-99999,-99999,1965,7.66,-99999,-99999
"Rays",-99999,-99999,-99999,-99999,1966,7.45,-99999,-99999
"Rays",15,15,1,0.1,1967,7.23,7.23,0.723
"Rays",-99999,-99999,-99999,-99999,1968,6.94,-99999,-99999
"Rays",-99999,-99999,-99999,-99999,1969,6.58,-99999,-99999
"Rays",148,18,2,0.13,1970,6.22,12.44,0.8086
"Rays",-99999,-99999,-99999,-99999,1971,5.96,-99999,-99999
"Rays",-99999,-99999,-99999,-99999,1972,5.78,-99999,-99999
"Rays",700,0,0,0,1973,5.44,0,0
"Rays",944,344,77,0.22,1974,4.9,377.3,1.078
"Rays",-99999,-99999,-99999,-99999,1975,4.49,-99999,-99999
"Rays",-99999,-99999,-99999,-99999,1976,4.24,-99999,-99999
"Rays",432,28,35,1.25,1977,3.98,139.3,4.975
"Rays",55,0,0,0,1978,3.7,0,0
"Rays",53,53,16,0.31,1979,3.33,53.28,1.0323
"Rays",13,5,0,0.1,1980,2.93,0,0.293
"Rays",2,2,0,0.32,1981,2.66,0,0.8512
"Rays",-99999,-99999,-99999,-99999,1982,2.5,-99999,-99999
"Rays",43,43,107,2.5,1983,2.42,258.94,6.05
"Rays",-99999,-99999,-99999,-99999,1984,2.32,-99999,-99999
"Rays",56,56,44,0.8,1985,2.24,98.56,1.792
"Rays",340,340,140,0.41,1986,2.2,308,0.902
"Rays",15,0,0,0,1987,2.13,0,0
"Rays",-99999,-99999,-99999,-99999,1988,2.04,-99999,-99999
"Rays",-99999,-99999,-99999,-99999,1989,1.95,-99999,-99999
"Rays",-99999,-99999,-99999,-99999,1990,1.85,-99999,-99999
"Rays",170,0,0,0,1991,1.77,0,0
"Rays",7,7,14,2,1992,1.72,24.08,3.44
"Rays",-99999,-99999,-99999,-99999,1993,1.67,-99999,-99999
"Rays",100,0,0,0,1994,1.63,0,0
"Rays",35,30,46,1.55,1995,1.58,72.68,2.449
"Rays",70,70,105,1.51,1996,1.54,161.7,2.3254
"Rays",-99999,-99999,-99999,-99999,1997,1.5,-99999,-99999
"Rays",-99999,-99999,-99999,-99999,1998,1.48,-99999,-99999
"Rays",200,0,0,0,1999,1.45,0,0
"Rays",-99999,-99999,-99999,-99999,2000,1.4,-99999,-99999
"Rays",30,0,0,0,2001,1.36,0,0
"Rays",-99999,-99999,-99999,-99999,2002,1.34,-99999,-99999
"Rays",8,0,0,0,2003,1.31,0,0
"Rays",17,0,0,0,2004,1.28,0,0
"Rays",43,0,0,0,2005,1.24,0,0
"Rays",17,0,0,0,2006,1.2,0,0
"Rays",6,0,0,0,2007,1.16,0,0
"Rays",17,0,0,0,2008,1.12,0,0
"Rays",44,44,154,3.5,2009,1.13,174.02,3.955
"Rays",49,0,0,0,2010,1.11,0,0
"Rays",69,0,0,0,2011,1.07,0,0
"Rays",26,0,0,0,2012,1.05,0,0
"Rays",17,0,0,0,2013,1.04,0,0
"Rays",-99999,-99999,-99999,-99999,2014,1.02,-99999,-99999
"Rays",-99999,-99999,-99999,-99999,2015,1,-99999,-99999
"Reeffishes(unknown)",2837,2794,553,0.2,1948,9.83,5435.99,1.966
"Reeffishes(unknown)",4560,4504,922,0.2,1949,9.96,9183.12,1.992
"Reeffishes(unknown)",3257,3217,594,0.18,1950,9.83,5839.02,1.7694
"Reeffishes(unknown)",2661,2641,493,0.19,1951,9.12,4496.16,1.7328
"Reeffishes(unknown)",2416,2396,520,0.22,1952,8.94,4648.8,1.9668
"Reeffishes(unknown)",4842,4842,774,0.16,1953,8.88,6873.12,1.4208
"Reeffishes(unknown)",5003,4894,571,0.12,1954,8.98,5127.58,1.0776
"Reeffishes(unknown)",3699,3695,510,0.14,1955,9.01,4595.1,1.2614
"Reeffishes(unknown)",3407,3382,586,0.17,1956,8.88,5203.68,1.5096
"Reeffishes(unknown)",1808,1790,304,0.17,1957,8.59,2611.36,1.4603
"Reeffishes(unknown)",1375,1371,237,0.17,1958,8.35,1978.95,1.4195
"Reeffishes(unknown)",1683,1683,219,0.13,1959,8.3,1817.7,1.079
"Reeffishes(unknown)",669,669,180,0.27,1960,8.16,1468.8,2.2032
"Reeffishes(unknown)",1695,1693,499,0.3,1961,8.07,4026.93,2.421
"Reeffishes(unknown)",1313,1278,302,0.24,1962,7.99,2412.98,1.9176
"Reeffishes(unknown)",1399,1344,374,0.28,1963,7.89,2950.86,2.2092
"Reeffishes(unknown)",2285,2181,637,0.29,1964,7.79,4962.23,2.2591
"Reeffishes(unknown)",1332,1299,340,0.26,1965,7.66,2604.4,1.9916
"Reeffishes(unknown)",2006,1983,607,0.31,1966,7.45,4522.15,2.3095
"Reeffishes(unknown)",2011,1975,572,0.29,1967,7.23,4135.56,2.0967
"Reeffishes(unknown)",3008,2822,868,0.31,1968,6.94,6023.92,2.1514
"Reeffishes(unknown)",3024,2811,1101,0.39,1969,6.58,7244.58,2.5662
"Reeffishes(unknown)",1842,1798,712,0.4,1970,6.22,4428.64,2.488
"Reeffishes(unknown)",2100,2084,770,0.37,1971,5.96,4589.2,2.2052
"Reeffishes(unknown)",1274,1103,538,0.49,1972,5.78,3109.64,2.8322
"Reeffishes(unknown)",949,872,441,0.51,1973,5.44,2399.04,2.7744
"Reeffishes(unknown)",1171,1100,470,0.43,1974,4.9,2303,2.107
"Reeffishes(unknown)",1799,1443,841,0.58,1975,4.49,3776.09,2.6042
"Reeffishes(unknown)",1449,994,432,0.44,1976,4.24,1831.68,1.8656
"Reeffishes(unknown)",1549,1348,564,0.42,1977,3.98,2244.72,1.6716
"Reeffishes(unknown)",2610,2499,1170,0.47,1978,3.7,4329,1.739
"Reeffishes(unknown)",2914,2552,1496,0.59,1979,3.33,4981.68,1.9647
"Reeffishes(unknown)",3439,3215,2125,0.66,1980,2.93,6226.25,1.9338
"Reeffishes(unknown)",1773,1353,1022,0.76,1981,2.66,2718.52,2.0216
"Reeffishes(unknown)",558,350,198,0.57,1982,2.5,495,1.425
"Reeffishes(unknown)",2623,2179,2280,1.05,1983,2.42,5517.6,2.541
"Reeffishes(unknown)",731,356,529,1.49,1984,2.32,1227.28,3.4568
"Reeffishes(unknown)",818,366,443,1.21,1985,2.24,992.32,2.7104
"Reeffishes(unknown)",483,355,589,1.66,1986,2.2,1295.8,3.652
"Reeffishes(unknown)",289,196,247,1.26,1987,2.13,526.11,2.6838
"Reeffishes(unknown)",271,67,73,1.1,1988,2.04,148.92,2.244
"Reeffishes(unknown)",575,331,269,0.81,1989,1.95,524.55,1.5795
"Reeffishes(unknown)",970,242,225,0.93,1990,1.85,416.25,1.7205
"Reeffishes(unknown)",810,156,104,0.67,1991,1.77,184.08,1.1859
"Reeffishes(unknown)",425,121,73,0.61,1992,1.72,125.56,1.0492
"Reeffishes(unknown)",334,278,96,0.35,1993,1.67,160.32,0.5845
"Reeffishes(unknown)",534,132,77,0.59,1994,1.63,125.51,0.9617
"Reeffishes(unknown)",221,149,145,0.98,1995,1.58,229.1,1.5484
"Reeffishes(unknown)",254,54,25,0.47,1996,1.54,38.5,0.7238
"Reeffishes(unknown)",304,63,153,2.43,1997,1.5,229.5,3.645
"Reeffishes(unknown)",134,1,1,1,1998,1.48,1.48,1.48
"Reeffishes(unknown)",143,38,19,0.51,1999,1.45,27.55,0.7395
"Reeffishes(unknown)",149,22,23,1.02,2000,1.4,32.2,1.428
"Reeffishes(unknown)",175,153,161,1.06,2001,1.36,218.96,1.4416
"Reeffishes(unknown)",398,390,409,1.05,2002,1.34,548.06,1.407
"Reeffishes(unknown)",294,292,209,0.71,2003,1.31,273.79,0.9301
"Reeffishes(unknown)",112,6,7,1.25,2004,1.28,8.96,1.6
"Reeffishes(unknown)",65,3,9,3,2005,1.24,11.16,3.72
"Reeffishes(unknown)",420,415,419,1.01,2006,1.2,502.8,1.212
"Reeffishes(unknown)",282,120,126,1.04,2007,1.16,146.16,1.2064
"Reeffishes(unknown)",810,4,4,1,2008,1.12,4.48,1.12
"Reeffishes(unknown)",1973,133,116,0.88,2009,1.13,131.08,0.9944
"Reeffishes(unknown)",1283,14,7,0.5,2010,1.11,7.77,0.555
"Reeffishes(unknown)",928,0,0,1,2011,1.07,0,1.07
"Reeffishes(unknown)",965,166,123,0.74,2012,1.05,129.15,0.777
"Reeffishes(unknown)",740,39,38,0.98,2013,1.04,39.52,1.0192
"Reeffishes(unknown)",570,76,75,0.98,2014,1.02,76.5,0.9996
"Reeffishes(unknown)",493,1,5,3.88,2015,1,5,3.88
"Reefjacks",685,624,509,0.82,1948,9.83,5003.47,8.0606
"Reefjacks",1472,1352,1049,0.78,1949,9.96,10448.04,7.7688
"Reefjacks",1294,1253,914,0.73,1950,9.83,8984.62,7.1759
"Reefjacks",871,846,653,0.77,1951,9.12,5955.36,7.0224
"Reefjacks",558,558,481,0.86,1952,8.94,4300.14,7.6884
"Reefjacks",2395,2510,585,0.23,1953,8.88,5194.8,2.0424
"Reefjacks",665,665,519,0.78,1954,8.98,4660.62,7.0044
"Reefjacks",901,901,605,0.67,1955,9.01,5451.05,6.0367
"Reefjacks",2509,2507,2037,0.81,1956,8.88,18088.56,7.1928
"Reefjacks",887,876,772,0.88,1957,8.59,6631.48,7.5592
"Reefjacks",918,918,759,0.83,1958,8.35,6337.65,6.9305
"Reefjacks",1391,1356,1140,0.84,1959,8.3,9462,6.972
"Reefjacks",2244,2205,1782,0.81,1960,8.16,14541.12,6.6096
"Reefjacks",3030,3030,1928,0.64,1961,8.07,15558.96,5.1648
"Reefjacks",956,488,402,0.82,1962,7.99,3211.98,6.5518
"Reefjacks",3000,1610,1191,0.74,1963,7.89,9396.99,5.8386
"Reefjacks",4358,3074,2579,0.84,1964,7.79,20090.41,6.5436
"Reefjacks",1654,1222,920,0.75,1965,7.66,7047.2,5.745
"Reefjacks",2892,2148,1484,0.69,1966,7.45,11055.8,5.1405
"Reefjacks",140,115,78,0.68,1967,7.23,563.94,4.9164
"Reefjacks",737,536,367,0.69,1968,6.94,2546.98,4.7886
"Reefjacks",2904,2302,1813,0.79,1969,6.58,11929.54,5.1982
"Reefjacks",2455,1424,1227,0.86,1970,6.22,7631.94,5.3492
"Reefjacks",1466,964,855,0.89,1971,5.96,5095.8,5.3044
"Reefjacks",973,830,711,0.86,1972,5.78,4109.58,4.9708
"Reefjacks",1040,659,658,1,1973,5.44,3579.52,5.44
"Reefjacks",1010,634,785,1.24,1974,4.9,3846.5,6.076
"Reefjacks",1341,1126,1441,1.28,1975,4.49,6470.09,5.7472
"Reefjacks",814,670,1073,1.6,1976,4.24,4549.52,6.784
"Reefjacks",2834,2792,4039,1.45,1977,3.98,16075.22,5.771
"Reefjacks",748,548,747,1.36,1978,3.7,2763.9,5.032
"Reefjacks",481,391,614,1.57,1979,3.33,2044.62,5.2281
"Reefjacks",443,380,616,1.62,1980,2.93,1804.88,4.7466
"Reefjacks",811,641,1415,2.21,1981,2.66,3763.9,5.8786
"Reefjacks",471,405,927,2.29,1982,2.5,2317.5,5.725
"Reefjacks",950,718,1775,2.47,1983,2.42,4295.5,5.9774
"Reefjacks",363,334,793,2.38,1984,2.32,1839.76,5.5216
"Reefjacks",345,321,935,2.91,1985,2.24,2094.4,6.5184
"Reefjacks",88,88,248,2.82,1986,2.2,545.6,6.204
"Reefjacks",61,57,279,4.9,1987,2.13,594.27,10.437
"Reefjacks",63,63,289,4.6,1988,2.04,589.56,9.384
"Reefjacks",8,8,24,3.09,1989,1.95,46.8,6.0255
"Reefjacks",55,53,119,2.26,1990,1.85,220.15,4.181
"Reefjacks",35,31,42,1.37,1991,1.77,74.34,2.4249
"Reefjacks",243,227,654,2.88,1992,1.72,1124.88,4.9536
"Reefjacks",153,147,432,2.94,1993,1.67,721.44,4.9098
"Reefjacks",66,66,189,2.87,1994,1.63,308.07,4.6781
"Reefjacks",185,128,395,3.09,1995,1.58,624.1,4.8822
"Reefjacks",275,274,837,3.06,1996,1.54,1288.98,4.7124
"Reefjacks",157,152,450,2.96,1997,1.5,675,4.44
"Reefjacks",237,220,742,3.38,1998,1.48,1098.16,5.0024
"Reefjacks",246,189,575,3.05,1999,1.45,833.75,4.4225
"Reefjacks",99,78,269,3.43,2000,1.4,376.6,4.802
"Reefjacks",33,19,55,2.85,2001,1.36,74.8,3.876
"Reefjacks",132,47,140,2.96,2002,1.34,187.6,3.9664
"Reefjacks",293,201,636,3.17,2003,1.31,833.16,4.1527
"Reefjacks",56,55,166,3.03,2004,1.28,212.48,3.8784
"Reefjacks",54,54,176,3.24,2005,1.24,218.24,4.0176
"Reefjacks",69,26,92,3.5,2006,1.2,110.4,4.2
"Reefjacks",35,6,23,3.83,2007,1.16,26.68,4.4428
"Reefjacks",155,128,453,3.52,2008,1.12,507.36,3.9424
"Reefjacks",238,231,870,3.77,2009,1.13,983.1,4.2601
"Reefjacks",32,14,60,4.29,2010,1.11,66.6,4.7619
"Reefjacks",42,15,70,4.45,2011,1.07,74.9,4.7615
"Reefjacks",27,27,108,3.97,2012,1.05,113.4,4.1685
"Reefjacks",14,14,65,4.4,2013,1.04,67.6,4.576
"Reefjacks",131,131,532,4.04,2014,1.02,542.64,4.1208
"Reefjacks",31,0,0,0,2015,1,0,0
"Rudderfish",9627,9182,2737,0.3,1948,9.83,26904.71,2.949
"Rudderfish",6901,6874,2450,0.36,1949,9.96,24402,3.5856
"Rudderfish",3679,3648,1435,0.39,1950,9.83,14106.05,3.8337
"Rudderfish",4204,4193,1821,0.43,1951,9.12,16607.52,3.9216
"Rudderfish",2927,2810,1391,0.5,1952,8.94,12435.54,4.47
"Rudderfish",7727,7673,2524,0.33,1953,8.88,22413.12,2.9304
"Rudderfish",7097,7049,2175,0.31,1954,8.98,19531.5,2.7838
"Rudderfish",6498,6455,2116,0.33,1955,9.01,19065.16,2.9733
"Rudderfish",4491,4476,2158,0.48,1956,8.88,19163.04,4.2624
"Rudderfish",2610,2580,1231,0.48,1957,8.59,10574.29,4.1232
"Rudderfish",5916,5855,2845,0.49,1958,8.35,23755.75,4.0915
"Rudderfish",9306,9273,3348,0.36,1959,8.3,27788.4,2.988
"Rudderfish",6620,6511,2518,0.39,1960,8.16,20546.88,3.1824
"Rudderfish",6845,6829,2537,0.37,1961,8.07,20473.59,2.9859
"Rudderfish",5522,5471,2563,0.47,1962,7.99,20478.37,3.7553
"Rudderfish",2294,2228,1011,0.45,1963,7.89,7976.79,3.5505
"Rudderfish",9643,9312,4315,0.46,1964,7.79,33613.85,3.5834
"Rudderfish",2691,2608,1374,0.53,1965,7.66,10524.84,4.0598
"Rudderfish",9066,9045,3443,0.38,1966,7.45,25650.35,2.831
"Rudderfish",10849,10811,3266,0.3,1967,7.23,23613.18,2.169
"Rudderfish",1631,1616,697,0.43,1968,6.94,4837.18,2.9842
"Rudderfish",9332,9230,3588,0.39,1969,6.58,23609.04,2.5662
"Rudderfish",3334,3267,1538,0.47,1970,6.22,9566.36,2.9234
"Rudderfish",5013,4725,2196,0.46,1971,5.96,13088.16,2.7416
"Rudderfish",5351,5056,2327,0.46,1972,5.78,13450.06,2.6588
"Rudderfish",8838,8553,3162,0.37,1973,5.44,17201.28,2.0128
"Rudderfish",9753,9309,3553,0.38,1974,4.9,17409.7,1.862
"Rudderfish",16796,15762,5547,0.35,1975,4.49,24906.03,1.5715
"Rudderfish",7532,6776,3180,0.47,1976,4.24,13483.2,1.9928
"Rudderfish",8174,7128,3740,0.52,1977,3.98,14885.2,2.0696
"Rudderfish",14144,13421,5272,0.39,1978,3.7,19506.4,1.443
"Rudderfish",9652,7221,3275,0.45,1979,3.33,10905.75,1.4985
"Rudderfish",11641,10636,6171,0.58,1980,2.93,18081.03,1.6994
"Rudderfish",14960,13335,6992,0.52,1981,2.66,18598.72,1.3832
"Rudderfish",13863,12033,7106,0.59,1982,2.5,17765,1.475
"Rudderfish",8911,8401,5471,0.65,1983,2.42,13239.82,1.573
"Rudderfish",11040,10108,7308,0.72,1984,2.32,16954.56,1.6704
"Rudderfish",9750,9029,6557,0.73,1985,2.24,14687.68,1.6352
"Rudderfish",14830,13979,8840,0.63,1986,2.2,19448,1.386
"Rudderfish",16164,15210,10987,0.72,1987,2.13,23402.31,1.5336
"Rudderfish",15955,15353,10407,0.68,1988,2.04,21230.28,1.3872
"Rudderfish",6832,6493,6379,0.98,1989,1.95,12439.05,1.911
"Rudderfish",8409,7743,6941,0.9,1990,1.85,12840.85,1.665
"Rudderfish",11870,10393,7499,0.72,1991,1.77,13273.23,1.2744
"Rudderfish",12575,12216,10000,0.82,1992,1.72,17200,1.4104
"Rudderfish",7784,7290,6810,0.93,1993,1.67,11372.7,1.5531
"Rudderfish",10753,9958,8550,0.86,1994,1.63,13936.5,1.4018
"Rudderfish",10872,10361,9629,0.93,1995,1.58,15213.82,1.4694
"Rudderfish",11952,11113,11006,0.99,1996,1.54,16949.24,1.5246
"Rudderfish",7520,6789,8234,1.21,1997,1.5,12351,1.815
"Rudderfish",15503,13330,14978,1.12,1998,1.48,22167.44,1.6576
"Rudderfish",16042,15578,19749,1.27,1999,1.45,28636.05,1.8415
"Rudderfish",14003,13886,18260,1.31,2000,1.4,25564,1.834
"Rudderfish",16313,14600,20760,1.42,2001,1.36,28233.6,1.9312
"Rudderfish",32101,27209,28581,1.05,2002,1.34,38298.54,1.407
"Rudderfish",24214,23143,25545,1.1,2003,1.31,33463.95,1.441
"Rudderfish",23572,21663,23482,1.08,2004,1.28,30056.96,1.3824
"Rudderfish",20427,19446,19909,1.02,2005,1.24,24687.16,1.2648
"Rudderfish",36191,35094,36083,1.03,2006,1.2,43299.6,1.236
"Rudderfish",32860,31074,34006,1.09,2007,1.16,39446.96,1.2644
"Rudderfish",38197,37657,48795,1.3,2008,1.12,54650.4,1.456
"Rudderfish",18495,17621,26523,1.51,2009,1.13,29970.99,1.7063
"Rudderfish",31688,27575,35178,1.28,2010,1.11,39047.58,1.4208
"Rudderfish",27714,20509,29533,1.44,2011,1.07,31600.31,1.5408
"Rudderfish",32597,29607,44313,1.5,2012,1.05,46528.65,1.575
"Rudderfish",30605,29495,43970,1.49,2013,1.04,45728.8,1.5496
"Rudderfish",16676,15217,28156,1.85,2014,1.02,28719.12,1.887
"Rudderfish",22399,20767,34477,1.66,2015,1,34477,1.66
"Sailfish",176878,176822,62520,0.35,1948,9.83,614571.6,3.4405
"Sailfish",140962,140793,43427,0.31,1949,9.96,432532.92,3.0876
"Sailfish",107396,107313,26001,0.24,1950,9.83,255589.83,2.3592
"Sailfish",71321,71321,23493,0.33,1951,9.12,214256.16,3.0096
"Sailfish",21113,21113,6338,0.3,1952,8.94,56661.72,2.682
"Sailfish",25673,25673,5869,0.23,1953,8.88,52116.72,2.0424
"Sailfish",11842,11842,1844,0.16,1954,8.98,16559.12,1.4368
"Sailfish",6306,6306,1158,0.18,1955,9.01,10433.58,1.6218
"Sailfish",9710,9710,1467,0.15,1956,8.88,13026.96,1.332
"Sailfish",7846,7876,1504,0.19,1957,8.59,12919.36,1.6321
"Sailfish",16853,16853,2603,0.15,1958,8.35,21735.05,1.2525
"Sailfish",19415,19415,2415,0.12,1959,8.3,20044.5,0.996
"Sailfish",9127,9127,1983,0.22,1960,8.16,16181.28,1.7952
"Sailfish",4578,4578,816,0.18,1961,8.07,6585.12,1.4526
"Sailfish",5717,5717,905,0.16,1962,7.99,7230.95,1.2784
"Sailfish",5885,5865,932,0.16,1963,7.89,7353.48,1.2624
"Sailfish",11275,11275,1570,0.14,1964,7.79,12230.3,1.0906
"Sailfish",10872,10872,1733,0.16,1965,7.66,13274.78,1.2256
"Sailfish",16162,16111,2582,0.16,1966,7.45,19235.9,1.192
"Sailfish",19405,19405,3351,0.17,1967,7.23,24227.73,1.2291
"Sailfish",12578,12578,2491,0.2,1968,6.94,17287.54,1.388
"Sailfish",6122,6122,2483,0.41,1969,6.58,16338.14,2.6978
"Sailfish",2743,2640,486,0.18,1970,6.22,3022.92,1.1196
"Sailfish",999,969,311,0.32,1971,5.96,1853.56,1.9072
"Sailfish",967,967,342,0.35,1972,5.78,1976.76,2.023
"Sailfish",1509,1344,450,0.34,1973,5.44,2448,1.8496
"Sailfish",853,778,213,0.27,1974,4.9,1043.7,1.323
"Sailfish",1205,820,699,0.85,1975,4.49,3138.51,3.8165
"Sailfish",2343,1676,693,0.41,1976,4.24,2938.32,1.7384
"Sailfish",1407,1179,998,0.85,1977,3.98,3972.04,3.383
"Sailfish",697,372,223,0.6,1978,3.7,825.1,2.22
"Sailfish",2281,1607,1226,0.76,1979,3.33,4082.58,2.5308
"Sailfish",957,679,602,0.89,1980,2.93,1763.86,2.6077
"Sailfish",1048,843,609,0.72,1981,2.66,1619.94,1.9152
"Sailfish",1391,991,827,0.83,1982,2.5,2067.5,2.075
"Sailfish",2159,1714,2068,1.21,1983,2.42,5004.56,2.9282
"Sailfish",2540,2161,2652,1.23,1984,2.32,6152.64,2.8536
"Sailfish",1118,902,1443,1.6,1985,2.24,3232.32,3.584
"Sailfish",11882,11733,11987,1.02,1986,2.2,26371.4,2.244
"Sailfish",4229,4096,7779,1.9,1987,2.13,16569.27,4.047
"Sailfish",4783,4470,5827,1.3,1988,2.04,11887.08,2.652
"Sailfish",8332,7789,8567,1.1,1989,1.95,16705.65,2.145
"Sailfish",9405,9139,10479,1.15,1990,1.85,19386.15,2.1275
"Sailfish",15262,13910,12073,0.87,1991,1.77,21369.21,1.5399
"Sailfish",5480,5143,5325,1.04,1992,1.72,9159,1.7888
"Sailfish",8412,7518,7596,1.01,1993,1.67,12685.32,1.6867
"Sailfish",7112,6652,8081,1.21,1994,1.63,13172.03,1.9723
"Sailfish",18119,17115,14265,0.83,1995,1.58,22538.7,1.3114
"Sailfish",9934,9679,9556,0.99,1996,1.54,14716.24,1.5246
"Sailfish",22141,21232,22464,1.06,1997,1.5,33696,1.59
"Sailfish",16994,16349,13723,0.84,1998,1.48,20310.04,1.2432
"Sailfish",17467,16920,17753,1.05,1999,1.45,25741.85,1.5225
"Sailfish",16699,6189,8033,1.3,2000,1.4,11246.2,1.82
"Sailfish",23081,13256,12435,0.94,2001,1.36,16911.6,1.2784
"Sailfish",21499,11008,15414,1.4,2002,1.34,20654.76,1.876
"Sailfish",18769,3493,2677,0.77,2003,1.31,3506.87,1.0087
"Sailfish",17231,7580,9758,1.29,2004,1.28,12490.24,1.6512
"Sailfish",20951,7419,8479,1.14,2005,1.24,10513.96,1.4136
"Sailfish",23650,18183,15303,0.84,2006,1.2,18363.6,1.008
"Sailfish",27784,25903,24767,0.96,2007,1.16,28729.72,1.1136
"Sailfish",24565,11251,11760,1.05,2008,1.12,13171.2,1.176
"Sailfish",30505,22438,20508,0.91,2009,1.13,23174.04,1.0283
"Sailfish",34859,32608,41241,1.26,2010,1.11,45777.51,1.3986
"Sailfish",34376,17897,26023,1.45,2011,1.07,27844.61,1.5515
"Sailfish",24135,19210,35554,1.85,2012,1.05,37331.7,1.9425
"Sailfish",27537,11875,17007,1.43,2013,1.04,17687.28,1.4872
"Sailfish",51088,34464,33402,0.97,2014,1.02,34070.04,0.9894
"Sailfish",43177,36695,33371,0.91,2015,1,33371,0.91
"Sasaulua",-99999,-99999,-99999,-99999,1948,9.83,-99999,-99999
"Sasaulua",-99999,-99999,-99999,-99999,1949,9.96,-99999,-99999
"Sasaulua",-99999,-99999,-99999,-99999,1950,9.83,-99999,-99999
"Sasaulua",-99999,-99999,-99999,-99999,1951,9.12,-99999,-99999
"Sasaulua",-99999,-99999,-99999,-99999,1952,8.94,-99999,-99999
"Sasaulua",-99999,-99999,-99999,-99999,1953,8.88,-99999,-99999
"Sasaulua",-99999,-99999,-99999,-99999,1954,8.98,-99999,-99999
"Sasaulua",-99999,-99999,-99999,-99999,1955,9.01,-99999,-99999
"Sasaulua",-99999,-99999,-99999,-99999,1956,8.88,-99999,-99999
"Sasaulua",-99999,-99999,-99999,-99999,1957,8.59,-99999,-99999
"Sasaulua",-99999,-99999,-99999,-99999,1958,8.35,-99999,-99999
"Sasaulua",-99999,-99999,-99999,-99999,1959,8.3,-99999,-99999
"Sasaulua",-99999,-99999,-99999,-99999,1960,8.16,-99999,-99999
"Sasaulua",-99999,-99999,-99999,-99999,1961,8.07,-99999,-99999
"Sasaulua",-99999,-99999,-99999,-99999,1962,7.99,-99999,-99999
"Sasaulua",-99999,-99999,-99999,-99999,1963,7.89,-99999,-99999
"Sasaulua",-99999,-99999,-99999,-99999,1964,7.79,-99999,-99999
"Sasaulua",-99999,-99999,-99999,-99999,1965,7.66,-99999,-99999
"Sasaulua",-99999,-99999,-99999,-99999,1966,7.45,-99999,-99999
"Sasaulua",-99999,-99999,-99999,-99999,1967,7.23,-99999,-99999
"Sasaulua",-99999,-99999,-99999,-99999,1968,6.94,-99999,-99999
"Sasaulua",-99999,-99999,-99999,-99999,1969,6.58,-99999,-99999
"Sasaulua",-99999,-99999,-99999,-99999,1970,6.22,-99999,-99999
"Sasaulua",-99999,-99999,-99999,-99999,1971,5.96,-99999,-99999
"Sasaulua",-99999,-99999,-99999,-99999,1972,5.78,-99999,-99999
"Sasaulua",-99999,-99999,-99999,-99999,1973,5.44,-99999,-99999
"Sasaulua",-99999,-99999,-99999,-99999,1974,4.9,-99999,-99999
"Sasaulua",-99999,-99999,-99999,-99999,1975,4.49,-99999,-99999
"Sasaulua",-99999,-99999,-99999,-99999,1976,4.24,-99999,-99999
"Sasaulua",-99999,-99999,-99999,-99999,1977,3.98,-99999,-99999
"Sasaulua",-99999,-99999,-99999,-99999,1978,3.7,-99999,-99999
"Sasaulua",-99999,-99999,-99999,-99999,1979,3.33,-99999,-99999
"Sasaulua",-99999,-99999,-99999,-99999,1980,2.93,-99999,-99999
